"","ACS_GEOID_Data","dissolve_yn","DissolvedArea","vegetation_class","vegetation_comment","dissolved_centroid_250m_buffer_impervious_250_mean","dissolved_centroid_500m_buffer_impervious_500m_mean","dissolved_centroid_1km_buffer_impervious_1km_mean","dissolved_parcel_250m_buffer_impervious_250m_mean","dissolved_parcel_500m_buffer_impervious_500m_mean","dissolved_parcel_1km_buffer_impervious_1km_mean","dissolved_centroid_250m_intersections_NUMPOINTS","dissolved_centroid_500m_intersections_NUMPOINTS","dissolved_centroid_1km_intersections_NUMPOINTS","dissolved_parcel_250m_intersections_NUMPOINTS","dissolved_parcel_500m_intersections_NUMPOINTS","dissolved_parcel_1km_intersections_NUMPOINTS","PropType","DistrictName","CurrentZoning","BldgQuality_lookup","TotalApprLandVal","TotalApprImpsVal","TotalBldgGrossSqFt","TotalBldgNetSqFt","YrBuiltAvg","EffYrAvg","Proportion_ForeignBorn_B99051e5","MedianHouseholdIncome_B19013e1","SiteName","in.sample","acres","TV_mean","SMV_mean","IMP_mean"
"231","15000US530330236031","N",29119.879119873,"MM","",59.7,62.5827586206897,55.2263610315186,61.2902097902098,61.2027972027972,54.9178924846216,1,2,16,2,2,16,"C","BELLEVUE","BR-ORT","LOW COST",723100,409400,4880,4880,1971.5,1975,0.436459246275197,80962,NA,"N",0.668592424592284,0.098680064226333,0.237861245287137,0.551912203226015
"232","15000US530330236031","N",24038.9888000488,"MD","original",52.3133640552995,51.0712643678161,54.9334862385321,51.1636363636364,51.5080808080808,54.6623446785521,2,2,30,2,2,30,"C","BELLEVUE","PO","GOOD",721100,399400,12940,5474,1979,1990,0.436459246275197,80962,NA,"N",0.55193518284912,0.160822438942843,0.259955179946641,0.452933296284499
"233","15000US530330236031","N",24209.276550293,"MD","original",42.2165898617512,47.6471935853379,55.6474634565778,43.3224637681159,48.3718338399189,55.2298788694482,1,2,30,1,2,30,"C","BELLEVUE","PO","GOOD",852200,871500,13974,7474,1979,1990,0.436459246275197,80962,NA,"N",0.555844989594727,0.19488010683739,0.263933019092446,0.419980802656497
"234","15000US530330237001","N",21261.9530944824,"MM","",66.337899543379,67.7575057736721,54.4458452722063,66.0221402214022,66.9024640657084,53.7366711772666,0,4,14,0,4,14,"C","BELLEVUE","BR-GC","AVERAGE",870200,577400,9571,8995,1980,1990,0.168642951251647,106389,NA,"N",0.488174443049316,0.139159982975558,0.169587180092813,0.607141593839251
"235","15000US530330226051","N",440901.940002441,"LL","",30.9439252336449,35.1477663230241,32.104991394148,29.938900203666,37.7896274653031,30.2878651685393,0,6,12,0,6,15,"C","REDMOND","BP","AVERAGE",4374600,9497800,197304,197304,1980,1980,0.342818428184282,71847,NA,"N",10.123108542456,0.162226774575225,0.404787303302361,0.327750815015864
"236","15000US530330226051","N",83189.3453674316,"MM","short trees",47.7004608294931,48.7172413793103,35.9143511887711,48.1415384615385,47.1035120147874,34.7367745249101,0,6,21,0,12,21,"C","REDMOND","BP","AVERAGE",1662900,2807700,31765,31765,1990,1990,0.342818428184282,71847,NA,"N",1.91002736963623,0.195294187796593,0.299667321879446,0.409159134461177
"237","15000US530330226051","Y",162502.182495117,"MM","short trees",59.6666666666667,49.6910755148741,36.8306104901118,57.1145833333333,48.0117154811715,35.2684351423704,0,12,21,0,12,21,"C","REDMOND","BP","AVERAGE",3246500,1219600,48270,48270,1985,1985,0.342818428184282,71847,NA,"N",3.73105011008789,0.177850615923587,0.283752743083328,0.441022543157534
"238","15000US530330226051","N",508003.814880371,"MD","",36.9318181818182,42.2442396313364,37.4694929819536,40.2815533980583,45.4936440677966,35.0225514039354,0,0,15,0,12,21,"C","REDMOND","BP","AVERAGE",6079200,21890900,220523,189000,1995,1995,0.342818428184282,71847,NA,"N",11.6637675896533,0.183313506014112,0.313474625216583,0.39900387338975
"239","15000US530330226051","N",113203.66015625,"MM","vines",69.6073059360731,51.4213547646383,40.4845272206304,64.406432748538,49.5967596759676,39.3410990124082,0,6,21,0,6,28,"C","REDMOND","BP","AVERAGE",2266800,1112100,28398,28398,1987,1990,0.342818428184282,71847,NA,"N",2.5991560371875,0.185581875388284,0.262194633158981,0.456668470310026
"240","15000US530330226051","N",124481.702392578,"MM","",55.6712962962963,50.7588978185993,40.1712485681558,52.8342857142857,48.7548845470693,39.2543352601156,0,6,15,0,6,28,"C","REDMOND","BP","AVERAGE",2485000,2380700,36450,36450,1985,1990,0.342818428184282,71847,"WR","Y",2.85809988693359,0.197428861034883,0.266954436450839,0.434898266953448
"241","15000US530330226051","N",57173.3177185059,"MM","short trees",56.9452054794521,49.0622119815668,37.985100286533,53.6131147540984,48.9856184084372,37.1254912234739,0,6,21,0,12,21,"C","REDMOND","BP","AVERAGE",1149000,966600,19195,19195,1992,1992,0.342818428184282,71847,NA,"N",1.3126993748169,0.197532132795575,0.274544874594326,0.432419443231348
"242","15000US530330237003","N",83660.9969177246,"MM","",61.1095890410959,69.6215596330275,67.7392550143266,65.1506024096386,69.2875457875458,66.8135204081633,1,2,86,2,5,86,"C","BELLEVUE","BR-MO","AVERAGE",5884900,1000,17450,17450,1979,1989,0.145833333333333,66736,NA,"N",1.92085648923096,0.071175606718568,0.228853642553512,0.604920807850627
"243","15000US530330237003","N",20403.5894775391,"MM","",70.9683257918552,76.8987341772152,71.6740252293578,72.2044609665428,77.2985537190083,71.2114394144755,1,26,114,4,27,121,"C","BELLEVUE","BR-MO-1","AVERAGE/GOOD",1712300,503900,15480,10320,1980,2000,0.145833333333333,66736,NA,"N",0.468466414404298,0.036149623470025,0.17195212085571,0.686086582444161
"244","15000US530330237001","N",227904.190856934,"LL","original",77.4633027522936,72.3715596330275,63.0263233190272,71.5480769230769,71.9439102564103,59.7239990523573,0,17,29,3,21,30,"C","BELLEVUE","BR-R","AVERAGE",7287900,894800,43316,43316,1979,1984,0.168642951251647,106389,NA,"N",5.2326802220752,0.070249827182329,0.190394807195977,0.642726933845307
"245","15000US530330237003","N",52033.2626342773,"MM","",71.056338028169,75.7337142857143,71.1155389908257,72.1749174917492,75.9815712900097,70.578670869451,1,9,95,1,12,115,"C","BELLEVUE","BR-MO-1","GOOD",4266000,1828400,43066,23992,1986,1991,0.145833333333333,66736,NA,"N",1.19468371008301,0.042103487620034,0.179454177043291,0.673604232158474
"246","15000US530330236011","N",72706.4054260254,"LL","",51.9409090909091,53.7491408934708,58.9735784032165,54.540625,54.7208646616541,58.4174631878068,2,4,23,2,4,23,"C","BELLEVUE","BR-ORT","AVERAGE",3293100,1000,12050,12050,1978,1983,0.396981132075472,66607,NA,"N",1.66933906858154,0.148154024735484,0.265828162709713,0.483452612591547
"247","15000US530330237003","N",21263.9641113281,"MM","",60.4908256880734,67.1830663615561,65.3902089894074,63.1745454545455,66.587044534413,64.714015662976,1,5,58,1,6,69,"C","BELLEVUE","BR-MO","GOOD",1512000,849600,14538,8330,1987,1989,0.145833333333333,66736,NA,"N",0.488220615996093,0.081571712958574,0.248396372483964,0.574395451611301
"248","15000US530330237003","N",43069.1725769043,"MM","",60.6727272727273,66.0482204362801,64.3269395934727,63.4135593220339,66.0424063116371,63.4844162704702,1,6,51,1,6,60,"C","BELLEVUE","BR-MO","AVERAGE",3024000,3042300,32256,21398,1991,1996,0.145833333333333,66736,NA,"N",0.988868202365723,0.087198823623166,0.25421791573011,0.5637831824836
"249","15000US530330237003","N",53181.8344726562,"MM","",67.2747747747748,69.447247706422,69.3624641833811,69.3576158940397,69.9322362052275,69.108981092437,1,6,90,1,9,106,"C","BELLEVUE","BR-MO","GOOD",4259200,1000,15364,15364,1976,1981,0.145833333333333,66736,NA,"N",1.22105491949219,0.061517085928628,0.220687867786228,0.602862925427578
"250","15000US530330237003","N",56904.4230957031,"MM","",60.8387096774194,68.1666666666667,66.3982224770642,63.2214983713355,67.7701149425287,65.5734101020675,1,5,79,1,5,87,"C","BELLEVUE","BR-MO","AVERAGE",4024900,1781500,17397,15937,1984,1989,0.145833333333333,66736,NA,"N",1.30652555427734,0.078534154206977,0.240789957623731,0.587039791050345
"251","15000US530330237003","N",26397.3472290039,"MM","",74.3212669683258,73.2451093210587,70.5974248927039,73.415770609319,73.3002008032128,70.2266881028939,1,18,127,4,24,128,"C","BELLEVUE","BR-MO-1","AVERAGE",2122400,1000,5519,4967,1970,1985,0.145833333333333,66736,NA,"N",0.60608309237793,0.046833894876067,0.202148670257109,0.634869286055575
"252","15000US530330237001","N",43161.1757202149,"LL","original",67.5183486238532,65.6039035591274,60.4712116871956,66.3175675675676,65.7908113391984,59.9941875825627,13,13,26,13,14,33,"C","BELLEVUE","BR-OR","AVERAGE/GOOD",1811200,1420100,24118,12059,1979,1990,0.168642951251647,106389,NA,"N",0.990980594536134,0.071787597152019,0.235318223816512,0.581087015598674
"253","15000US530330236011","N",44077.9140930176,"MM","original",54.4657534246575,58.3306544202067,59.0977917981073,54.8791946308725,58.1760078662734,59.0735371639431,1,4,19,2,4,19,"C","BELLEVUE","BR-ORT","AVERAGE/GOOD",2019000,172500,28407,11601,1979,1989,0.396981132075472,66607,NA,"N",1.01202890757568,0.134410689267791,0.246663399103878,0.514769094639317
"254","15000US530330237001","N",499341.065551758,"MD","",75.3954545454545,63.1177142857143,57.2144902634593,69.52734375,61.1408351026185,55.2632978723404,4,8,28,5,9,28,"C","BELLEVUE","BR-GC","AVERAGE",17684300,9173000,139747,129127,1979,1990,0.168642951251647,106389,NA,"N",11.4648708650684,0.163237327588108,0.18624264129192,0.550559718534337
"255","15000US530330236011","N",144757.703582764,"MM","original",48.8904109589041,57.6050228310502,58.596959265634,54.9320652173913,57.7443868739206,58.0410687778328,1,3,28,1,8,29,"C","BELLEVUE","R-3.5","AVERAGE",2127000,1574300,45668,22254,1975,1980,0.396981132075472,66607,NA,"N",3.32363687426026,0.13066484488426,0.253163377177179,0.507008961901111
"256","15000US530330236011","N",56016.7600402832,"MM","original",53.2237442922374,55.6490825688073,59.0510467450531,53.6742671009772,55.7879656160458,59.0235849056604,2,4,20,2,4,23,"C","BELLEVUE","BR-ORT","AVERAGE",2508700,1633300,23856,19425,1990,1995,0.396981132075472,66607,NA,"N",1.2861448105249,0.145056233676243,0.26173977932946,0.490249986674484
"257","15000US530330236011","N",99456.375213623,"MM","original",46.9493087557604,55.3814432989691,58.1910627327413,49.9971671388102,54.947741364039,57.8851925962981,2,4,19,2,4,23,"C","BELLEVUE","BR-ORT","AVERAGE",3885500,2725000,40980,26024,2006,2006,0.396981132075472,66607,NA,"N",2.28351837490478,0.143200720234784,0.270529345046322,0.483570626844078
"258","15000US530330237001","N",47161.9595336914,"MM","original",53.1545454545455,49.0102857142857,52.9770904925544,51.4814814814815,48.4058536585366,53.1597570636388,3,8,23,3,11,25,"C","BELLEVUE","PO","GOOD",1529500,995200,15140,12560,1988,1993,0.168642951251647,106389,NA,"N",1.08283859089355,0.214348301349898,0.228594449456918,0.436623781101433
"259","15000US530330237003","N",48432.7811279297,"LP","",60.9178082191781,65.4449541284404,62.7511454753723,63.1148648648649,65.5890410958904,61.9538502109705,0,6,40,1,6,46,"C","BELLEVUE","BR-MO","AVERAGE/GOOD",3370300,1000,12070,12070,1970,1990,0.145833333333333,66736,NA,"N",1.11201665469727,0.088928908698815,0.255747185632768,0.561072554999832
"260","15000US530330236011","Y",112384.432403564,"MM","original",67.2962962962963,66.0446735395189,61.4903763286412,69.8169014084507,65.9421560035057,61.1203309100025,4,10,38,10,21,42,"C","BELLEVUE","BR-ORT","GOOD",5006000,1000,25557,25557,1980,1985,0.396981132075472,66607,NA,"N",2.58034656798583,0.091383344089423,0.212622915660834,0.585879131586962
"261","15000US530330237003","N",33923.2214355469,"MM","",70.5,70.6009174311927,69.9641525666762,71.1021126760563,70.987,69.6118087095912,1,10,95,1,10,112,"C","BELLEVUE","BR-MO-1","LOW COST",2756100,624600,19274,11925,1977,1994.5,0.145833333333333,66736,NA,"N",0.778877164160157,0.054820319205233,0.21590712008218,0.613019242143273
"262","15000US530330237003","N",30771.4404907227,"MM","",70.2100456621005,73.384703196347,70.500143472023,70.8316498316498,74.2546341463415,70.0506195623517,1,9,95,1,10,96,"C","BELLEVUE","BR-MO-1","GOOD",2244800,260000,17840,13820,1986,1991,0.145833333333333,66736,NA,"N",0.706512273666993,0.04638495287459,0.190815295102453,0.655265223608196
"263","15000US530330237003","N",38316.1701049805,"MM","",75.9860465116279,74.5800915331808,70.942644106682,74.4075342465753,73.9812807881773,70.5660728529646,4,23,127,4,26,128,"C","BELLEVUE","BR-MO-1","GOOD",3067200,1000,8240,8240,1970,1980,0.145833333333333,66736,NA,"N",0.879739265610352,0.042473938343716,0.198344221411793,0.641238089276753
"264","15000US530330237003","N",21158.2583312988,"MM","",70.0045662100457,76.6800458715596,71.4694929819536,71.5129151291513,77.0747185261003,71.1663049376017,1,11,103,1,25,115,"C","BELLEVUE","BR-MO-1","AVERAGE",1798700,177200,15480,10320,1980,1990,0.145833333333333,66736,NA,"N",0.48579361128662,0.038260935079582,0.171357437292454,0.685300755355812
"265","15000US530330236011","N",57170.5261535645,"MM","original",69.8202764976959,68.5213379469435,62.7473503294185,71.3888888888889,67.6790830945559,62.3172197543768,10,10,38,10,20,41,"C","BELLEVUE","BR-ORT","GOOD/EXCELLENT",3185900,1795700,23240,20800,1975,1980,0.396981132075472,66607,NA,"N",1.31263528048584,0.082646722205957,0.20703947193314,0.600606851028719
"266","15000US530330237001","N",102440.620605469,"MC","original",81.5662100456621,80.4114285714286,60.961229178633,82.934328358209,77.6014558689718,60.3040386080772,1,7,31,1,7,32,"C","BELLEVUE","BR-RC-1","AVERAGE/GOOD",4302400,1917800,32530,29171,1977,1992,0.168642951251647,106389,NA,"N",2.35203664910157,0.058389906228466,0.14896489056952,0.710633815429854
"267","15000US530330237003","N",51658.3453979492,"MM","NO TREES",72.3119266055046,72.5205479452055,70.3960367604825,72.9607843137255,72.831884057971,69.9248887725726,1,10,114,1,20,127,"C","BELLEVUE","BR-MO-1","AVERAGE/GOOD",4160900,1000,15274,14180,1978,1983,0.145833333333333,66736,NA,"N",1.18607561033691,0.049256371477584,0.204580944084907,0.632679039989739
"268","15000US530330237003","N",23679.9015808105,"MM","",71.365296803653,75.4587155963303,71.1186926605505,71.4452554744526,75.5924412665986,70.7563998922123,1,15,115,1,18,127,"C","BELLEVUE","BR-MO-1","AVERAGE/GOOD",1899200,317000,15480,10320,1980,1990,0.145833333333333,66736,NA,"N",0.543690540295409,0.041093221289404,0.183201566923327,0.667419617580988
"269","15000US530330237003","N",24877.6157226563,"MM","",72.2903225806452,76.1049030786773,71.3382057896245,71.6948529411765,76.3279187817259,70.8934160820291,4,16,120,4,30,128,"C","BELLEVUE","BR-MO-1","AVERAGE/GOOD",2005100,211100,15480,10320,1980,1985,0.145833333333333,66736,NA,"N",0.571190056992189,0.038534513402571,0.182121679357166,0.670737588556136
"270","15000US530330237003","N",148125.37411499,"MD","",64.6712328767123,70.0756880733945,68.7707736389685,67.0165289256198,70.2291666666667,68.1115805168986,1,2,82,2,5,115,"C","BELLEVUE","MI","AVERAGE/GOOD",8938500,10356800,186000,73100,2010,2010,0.145833333333333,66736,NA,"N",3.40095858968017,0.063636856463008,0.21556976656386,0.612665803163982
"271","15000US530330237003","N",79312.8484191895,"MC","original",66.1395348837209,65.1567505720824,66.9601833285592,63.7449275362319,63.9516562220233,66.4656084656085,2,3,85,2,8,114,"C","BELLEVUE","BR-MO","GOOD",5514700,1458900,40829,29609,1979,1984,0.145833333333333,66736,"BM","Y",1.82102299970459,0.088740900264502,0.249849170136086,0.549592060156144
"272","15000US530330237003","N",226383.054321289,"MD","",63.4660633484163,62.1828571428571,64.1492836676218,61.6332518337408,62.0837438423645,63.9995187680462,1,5,60,2,7,100,"C","BELLEVUE","BR-MO","AVERAGE",15807900,1000,43978,30438,1979,1980.5,0.145833333333333,66736,NA,"N",5.1977549272168,0.10073463723018,0.261230150816006,0.535191463746695
"273","15000US530330240001","N",34064.200592041,"HH","",49,49.3122847301952,50.3558933180384,48.9581881533101,49.2741774675972,50.6014917421417,5,11,21,8,11,23,"C","BELLEVUE","O","GOOD",1552500,576000,7040,6336,1975,1980,0.282201405152225,103287,"22E","Y",0.782114045593261,0.148413826333157,0.350588253496036,0.389811047186263
"274","15000US530330240001","N",181126.54864502,"MM","original",64.8778280542986,64.7105263157895,67.404011461318,65.8766066838046,64.0860759493671,67.9057847205272,1,16,126,6,51,136,"C","BELLEVUE","OLB","AVERAGE",18208800,5589100,176904,97568,1983.33333333333,2003.33333333333,0.282201405152225,103287,NA,"N",4.15866555688966,0.070773242579447,0.258435169377303,0.540828952885854
"275","15000US530330240001","N",9705.52407836914,"MM","no planting room",58.3607305936073,61.9438717067583,65.8695278969957,59.2411067193676,61.9554612937434,66.1491469455146,1,12,123,1,15,127,"C","BELLEVUE","O","GOOD",597100,555600,5978,3700,1986,1996,0.282201405152225,103287,NA,"N",0.222838832839355,0.071099571222147,0.265927128979867,0.535807311617075
"276","15000US530330237003","N",48545.2085571289,"MM","",62.6,60.2433983926521,52.6154727793696,61.2135593220339,59.9533980582524,52.3720991561181,4,10,32,4,12,34,"C","BELLEVUE","BR-MO","AVERAGE",2912700,1000,14600,14600,1980,1980,0.145833333333333,66736,NA,"N",1.11459798847168,0.110127835453104,0.308065589379325,0.478152201550471
"277","15000US530330238032","N",176311.174285889,"MM","original",77.7945205479452,71.085910652921,70.136845118809,74.5515463917526,69.8906510851419,70.8619430241052,7,58,141,10,75,146,"C","BELLEVUE","DNTNOLB","GOOD/EXCELLENT",24638000,121789000,988119,475550,2001,2001,0.587904967602592,95673,NA,"N",4.04810456160401,0.053857357565302,0.212220891010978,0.602398596868235
"278","15000US530330237003","Y",149411.816772461,"MD","some conifer canopy",70.8240740740741,66.3665521191294,67.8641833810888,67.9974293059126,65.7227805695142,68.3403064947701,1,9,106,2,13,124,"C","BELLEVUE","BR-MO","AVERAGE/GOOD",10844400,1378000,98785,65146,1979,1987,0.145833333333333,66736,NA,"N",3.4304953130957,0.074823325918132,0.242797671247813,0.559473672929048
"279","15000US530330237003","N",44046.956237793,"MC","",62.9771689497717,64.84421534937,66.29937034917,63.0726072607261,64.2480694980695,66.1368172268908,2,2,83,2,6,99,"C","BELLEVUE","BR-MO","AVERAGE/GOOD",3034200,1000,9156,9156,1974,1985,0.145833333333333,66736,NA,"N",1.01131811521973,0.084834024829313,0.251238399917386,0.55769572097196
"280","15000US530330237003","N",43507.8810424805,"MC","",64.0958904109589,63.6077981651376,53.1929021179164,63.5498281786942,63.199604743083,52.7392224279291,4,10,32,4,13,33,"C","BELLEVUE","BR-MO","GOOD",3047400,1000,12864,12864,1969,1969,0.145833333333333,66736,NA,"N",0.998940948735352,0.103350570079717,0.290414053300651,0.507662596697273
"281","15000US530330240001","N",24684.7294311523,"MM","",50.0456621004566,49.8591065292096,51.3303750357859,50.1702898550725,49.775967413442,51.5222551928783,4,9,23,5,11,23,"C","BELLEVUE","O","GOOD",1107900,1000,5520,4520,1974,1984,0.282201405152225,103287,NA,"N",0.566761387739257,0.140371959554264,0.353213344920294,0.394936588545203
"282","15000US530330237003","N",34098.8287353516,"LP","",63.9299065420561,61.3890160183066,65.0857224770642,63.680701754386,61.5886454183267,65.031258348918,2,3,83,2,6,99,"C","BELLEVUE","BR-MO","GOOD",2050000,64500,9323,9323,1975,1990,0.145833333333333,66736,NA,"N",0.782909107763673,0.100797799418995,0.257822308412138,0.533714157581759
"283","15000US530330237003","N",45624.9814758301,"MM","",63.9398148148148,59.9198167239404,51.410447761194,63.066889632107,59.0751953125,51.0266842800528,4,11,33,4,12,33,"C","BELLEVUE","BR-MO","AVERAGE/GOOD",2801100,244100,32120,16120,1981,1991,0.145833333333333,66736,NA,"N",1.04754957468506,0.121015152140346,0.313199974807965,0.464645367814569
"284","15000US530330237003","N",46195.703918457,"MD","",68.5,64.1567505720824,66.8231409704278,68.2592592592593,63.8988326848249,67.0113546342752,2,9,104,2,13,107,"C","BELLEVUE","BR-MO","AVERAGE/GOOD",2731200,510600,14510,12098,1979,1994,0.145833333333333,66736,NA,"N",1.06065336196777,0.082755102261871,0.249948549530013,0.555205812711624
"285","15000US530330238043","N",78288.0783996582,"MM","",79.4794520547945,81.1436781609195,73.9000572737686,79.1510574018127,81.1133455210238,72.0565893448891,51,107,186,64,113,193,"C","BELLEVUE","OLB","GOOD",8611200,1000,29752,19600,1968,1983,0.496283185840708,87551,NA,"N",1.79749428005615,0.012355336465739,0.136556679826297,0.704259264722188
"286","15000US530330238043","N",73372.4134521484,"MM","",81.662100456621,80.0562571756602,72.6924620235024,80.1981707317073,79.2523277467412,71.2109997429967,23,102,198,39,109,204,"C","BELLEVUE","DNTNOLB","AVERAGE",9204900,6458100,87807,64446,1981,1986,0.496283185840708,87551,NA,"N",1.68463061286133,0.019020978732148,0.153195237372439,0.690026506081323
"287","15000US530330236012","N",187834.938781738,"MM","",82.2602739726027,80.2078071182549,70.5837636259323,81.2334152334152,78.9372964169381,68.3596176821983,12,79,187,43,118,195,"C","BELLEVUE","OLB","AVERAGE/GOOD",0,0,70754,69182,1975,1980,0.52992700729927,57625,NA,"N",4.3126901944287,0.022521242099279,0.159719041213203,0.701951575436837
"288","15000US530330238011","N",119841.343200684,"MD","original",62.1772727272727,56.4626865671642,45.9389859639072,61.6175637393768,54.2231111111111,46.1444667000501,7,45,117,23,57,125,"C","BELLEVUE","OLB","AVERAGE/GOOD",8507200,6570500,78940,53613,1981,1995,0.280943025540275,101625,NA,"N",2.7515572398877,0.077574368000253,0.355159982951989,0.447572434313857
"289","15000US530330238011","N",76417.5078735352,"LL","original",67.9009009009009,58.3848797250859,49.0470723306544,66.1538461538462,56.0483271375465,48.9391683778234,7,47,128,13,64,132,"C","BELLEVUE","OLB","GOOD",5474000,3906900,50358,35887,1982,1987,0.280943025540275,101625,NA,"N",1.75454598077637,0.075529585746948,0.341140776323565,0.464587546523416
"290","15000US530330236012","N",58695.1730957031,"MM","",69.324200913242,56.2456946039036,48.89111747851,68.990625,53.4120930232558,48.7640247040659,16,48,131,23,57,137,"C","BELLEVUE","OLB","GOOD/EXCELLENT",3776500,2588200,31265,26575,1983,1988,0.52992700729927,57625,NA,"N",1.34764117427734,0.098716427882194,0.366343955131341,0.444231165019324
"291","15000US530330238043","N",22521.0085449219,"MM","",82.0765765765766,78.955223880597,71.7743324720069,81.0848708487085,78.2097759674134,70.7904530744337,26,91,197,32,103,200,"C","BELLEVUE","DNTNOLB","GOOD",2371700,1000,4730,4730,1972,1992,0.496283185840708,87551,NA,"N",0.517082356191407,0.023883213464289,0.161290395641455,0.687304299771133
"292","15000US530330238043","N",24745.2957458496,"MM","",80.7818181818182,78.9562715765247,72.1531841652324,80.6690909090909,78.6243654822335,71.3797570850202,24,84,201,30,107,201,"C","BELLEVUE","DNTNOLB","AVERAGE",2397500,702500,27855,23542,1980,1985,0.496283185840708,87551,NA,"N",0.568151990324707,0.021033655205485,0.152909629247615,0.694866105256491
"293","15000US530330238012","N",397784.239013672,"LL","original",46.0276497695853,50.7482837528604,44.7158407333142,50.8562231759657,50.5620328849028,44.5661194710442,3,34,108,20,44,121,"C","BELLEVUE","OLB","AVERAGE/GOOD",21853500,10466400,288939,147384,1988,1994,0.407792207792208,46424,NA,"N",9.13312612775391,0.092281107330108,0.381873273844815,0.399281387998997
"294","15000US530330238011","N",10166.7920227051,"MM","",64.9227272727273,67.894495412844,66.1928366762178,65.5120967741936,67.7647679324894,65.9017388904223,15,40,191,15,42,207,"C","BELLEVUE","PO","GOOD",1000400,424600,2850,2850,2007,2007,0.280943025540275,101625,NA,"N",0.233429544841309,0.054353281568303,0.2473183549349,0.57823624929881
"295","15000US530330236012","N",155763.73336792,"LL","original",70.887323943662,59.2735632183908,52.543733868655,70.2540106951872,57.393470790378,52.0845869297164,17,45,143,27,60,156,"C","BELLEVUE","OLB","GOOD/EXCELLENT",10231000,3594400,68425,57726,1979,1994,0.52992700729927,57625,NA,"N",3.57633531812744,0.08661014534464,0.3433177894917,0.477966915234272
"296","15000US530330238043","N",67514.9233703613,"MM","",81.1826484018265,77.7860411899314,70.952394608546,79.6857142857143,76.5136921624174,69.4341185607041,14,68,198,23,94,209,"C","BELLEVUE","DNTNOLB","AVERAGE",6980500,1000,22380,20533,1965,1985,0.496283185840708,87551,NA,"N",1.5501426405835,0.028373088409521,0.172621635239363,0.675185436977616
"297","15000US530330238043","N",66498.2144775391,"MM","",80.8681818181818,80.5309633027523,73.262252794497,79.4570552147239,80.489852398524,71.6784061696658,20,96,200,55,110,203,"C","BELLEVUE","DNTNOLB","GOOD",7316100,1985500,43624,36208,1980,1985,0.496283185840708,87551,NA,"N",1.5267990044043,0.013977825865711,0.14935209790749,0.697795436672132
"298","15000US530330240001","N",290860.638916016,"MM","",54.5701357466063,51.3230240549828,59.1565366972477,50.5907079646018,53.6101694915254,60.7671137835338,1,5,74,1,8,88,"K","BELLEVUE","O","AVERAGE",0,0,200106,136006,1979,1988,0.282201405152225,103287,NA,"N",6.67816026951173,0.116094912500192,0.322430775900472,0.446940280292958
"299","15000US530330232022","N",36597.7569580078,"MM","original",41.9817351598174,43.3873563218391,44.5476667620956,41.9864406779661,43.2810650887574,44.2477477477477,6,6,18,6,6,24,"C","BELLEVUE","O","AVERAGE",1601400,849600,20743,12026,1971,1989,0.33063209076175,103597,NA,"N",0.840284499755859,0.132092416779065,0.271539101888832,0.412556622834221
"300","15000US530330232022","N",44176.9085083008,"LL","original",48.8256880733945,49.5782857142857,46.0593974175036,46.4664429530201,49.6253658536585,45.7320864067439,0,13,24,0,13,24,"C","BELLEVUE","O","AVERAGE",1939100,843300,12452,12452,1970.5,1999,0.33063209076175,103597,NA,"N",1.01430181935059,0.145302663333348,0.258460751903155,0.449683926846071
"301","15000US530330232022","N",28764.3024597168,"LL","original",51.0232558139535,50.2597254004577,46.0183749641114,49.0243055555556,49.9663366336634,45.8284875966925,0,13,23,0,13,24,"C","BELLEVUE","O","AVERAGE",1295500,1020200,12330,10629,1979,1999,0.33063209076175,103597,NA,"N",0.660428384475098,0.145284444532819,0.257614019738456,0.455747549263288
"302","15000US530330232022","Y",102022.06137085,"MM","original",54.802752293578,50.5437788018433,45.9701834862385,52.7315634218289,50.0428051001822,45.1370906321401,0,7,23,7,13,24,"C","BELLEVUE","O",NA,4433800,5022500,51750,17765,1979,2000,0.33063209076175,103597,NA,"N",2.34242652907472,0.140484276621522,0.257119500909926,0.46388639920941
"303","15000US530330236012","N",110314.343719482,"MC","original",34.4705882352941,38.2600690448792,47.69111747851,36.5170454545455,39.2296693476318,47.9914486921529,0,6,120,1,12,143,"C","BELLEVUE","O","GOOD",0,0,52500,35870,1984,1989,0.52992700729927,57625,NA,"N",2.53281733179931,0.215243877018246,0.357322663320873,0.340648618172506
"304","15000US530330236012","Y",217488.846710205,"MD","",77.5159817351598,70.3669724770642,61.0369521627041,74.4722891566265,66.8519710378118,60.1782225399095,11,23,121,11,36,129,"C","BELLEVUE","O","AVERAGE/GOOD",10924500,5059100,46630,18740,1980.5,1991.75,0.52992700729927,57625,NA,"N",4.99354392046631,0.06211423760993,0.22543658540954,0.596032670022031
"305","15000US530330236012","Y",219162.307983398,"MC","original",45.8447488584475,51.1581986143187,51.1036655211913,47.5563909774436,52.0057613168724,51.1677528361091,4,27,155,10,40,186,"C","BELLEVUE","O","GOOD/EXCELLENT",9800900,8638100,109300,76989,1982,1991,0.52992700729927,57625,NA,"N",5.03196659129882,0.140115379332448,0.32339178609038,0.45136577995513
